scenario,distribution,response,missing_mechanism,method,variant,random_state,mse_test,mse_train,r2_test,r2_train,fit_time,n_epochs_actual,status
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d7_ef3,C,0,2717.3328,1607.2542,0.5994642,0.7880336,20.220228910446167,71,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d7_ef3,C,1,4489.391,2995.666,0.6229973,0.7721875,29.053892850875854,72,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d2_ef4,C,0,2320.153,1721.1453,0.6580086,0.7730135,35.25612020492554,100,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d2_ef4,C,1,4275.5845,3489.5042,0.640952,0.7346324,25.394596099853516,100,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d2_ef4,C,0,2378.0554,1759.5315,0.6494738,0.7679511,17.715574979782104,100,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d2_ef4,C,1,4266.7466,3421.9668,0.6416942,0.7397684,17.35076403617859,100,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d3_ef4,C,0,2339.5854,1697.7007,0.6551443,0.7761054,17.824766874313354,86,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d3_ef4,C,1,4240.376,3425.9648,0.6439087,0.7394644,14.59856390953064,71,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d3_ef4,C,0,2346.09,1707.184,0.6541855,0.7748547,17.678405046463013,89,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d3_ef4,C,1,4247.1543,3206.034,0.6433395,0.7561895,17.967194080352783,91,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d5_ef4,C,0,2490.454,1809.5767,0.6329062,0.7613511,15.639183044433594,54,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d5_ef4,C,1,4317.4937,3215.147,0.63743263,0.7554965,17.622193098068237,57,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d5_ef4,C,0,2506.8647,1605.2059,0.6304872,0.78830373,18.432658910751343,68,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d5_ef4,C,1,4341.238,3259.233,0.6354387,0.7521439,16.194233179092407,60,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d7_ef4,C,0,2670.1086,1570.9203,0.60642505,0.79282534,25.747400283813477,64,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d7_ef4,C,1,4664.427,3466.216,0.6082984,0.73640335,23.006731033325195,55,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d7_ef4,C,0,2672.1104,1676.7018,0.60613,0.77887475,22.170443058013916,59,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d7_ef4,C,1,4263.1226,3234.3794,0.6419985,0.7540339,14.56909704208374,49,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d2_ef6,C,0,2298.2498,1849.4177,0.6612372,0.7560968,11.95496129989624,76,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d2_ef6,C,1,4329.51,3197.161,0.6364236,0.7568643,15.519139766693115,100,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d2_ef6,C,0,2300.6472,1665.148,0.6608838,0.7803985,15.265252113342285,100,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d2_ef6,C,1,4251.9707,3406.5874,0.64293504,0.74093795,14.670539140701294,100,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d3_ef6,C,0,2314.4963,1674.8467,0.65884244,0.77911943,14.376620054244995,76,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d3_ef6,C,1,4231.1265,3510.3054,0.64468545,0.73305047,9.949657201766968,55,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d3_ef6,C,0,2344.7336,1619.0209,0.65438545,0.7864818,15.056848049163818,82,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d3_ef6,C,1,4278.562,2845.0076,0.640702,0.7836447,19.03250789642334,100,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d5_ef6,C,0,2549.8088,1629.2238,0.6241573,0.7851362,16.39167094230652,63,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d5_ef6,C,1,4312.695,3349.953,0.6378356,0.74524486,14.305537700653076,50,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d5_ef6,C,0,2653.4663,1904.7932,0.60887814,0.74879384,11.483882904052734,44,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d5_ef6,C,1,4284.1694,2905.6816,0.6402311,0.77903056,16.69686508178711,63,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d7_ef6,C,0,2475.1384,1569.854,0.6351637,0.79296595,21.513606071472168,59,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d7_ef6,C,1,4346.79,2818.9675,0.63497245,0.7856249,21.20019221305847,62,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d7_ef6,C,0,2640.7244,2006.9985,0.6107563,0.73531485,12.952875137329102,39,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d7_ef6,C,1,4315.1714,3314.9783,0.63762766,0.7479046,14.323961973190308,41,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d2_ef8,C,0,2275.351,1757.179,0.6646124,0.7682613,12.727617025375366,79,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d2_ef8,C,1,4312.835,3396.8271,0.6378238,0.74168026,12.158905982971191,79,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d2_ef8,C,0,2381.3687,1880.3673,0.6489854,0.7520151,10.530749320983887,73,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d2_ef8,C,1,4305.2866,3605.7705,0.6384578,0.7257906,8.974733114242554,61,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d3_ef8,C,0,2384.392,1801.1589,0.6485398,0.7624612,10.965460062026978,55,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d3_ef8,C,1,4221.555,3066.937,0.6454892,0.7667675,13.128079175949097,68,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d3_ef8,C,0,2351.0774,1597.3154,0.65345037,0.7893443,12.722442865371704,70,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_relu_d3_ef8,C,1,4143.1387,3194.586,0.65207434,0.75706017,11.396098136901855,66,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NM+C_gelu_d5_ef8,C,0,2495.3,1696.5863,0.6321919,0.7762524,15.305521011352539,49,success
