scenario,distribution,response,missing_mechanism,method,variant,random_state,mse_test,mse_train,r2_test,r2_train,fit_time,n_epochs_actual,status
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NeuMiss+D_gelu_d5,D,0,3685.9487,2884.1655,0.5190517,0.6193761,52.71833896636963,148,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NeuMiss+D_gelu_d5,D,1,5249.0527,4243.891,0.5870112,0.67509824,41.74512600898743,129,success
gaussian_quadratic_MCAR,gaussian,quadratic,MCAR,NeuMiss+D_gelu_d5,D,2,14805.968,11270.255,0.5515072,0.67006963,33.212430000305176,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss_d1,original,0,14.941845,15.075565,0.5392342,0.523089,8.926785707473755,111,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss_d1,original,1,34.555576,33.225193,0.47455055,0.5055089,17.07923674583435,116,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss_d1,original,2,12.289159,12.713095,0.55054235,0.55907804,21.08296513557434,114,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss_d3,original,0,15.277422,14.519042,0.52888596,0.5406945,19.51851511001587,98,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss_d3,original,1,34.487823,32.105747,0.4755808,0.5221696,21.42305612564087,123,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss_d3,original,2,12.298295,12.137566,0.5502082,0.57903886,29.163787126541138,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss_d5,original,0,15.624817,14.30243,0.5181732,0.54754686,25.10694909095764,101,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss_d5,original,1,34.83614,31.448431,0.47028434,0.53195244,20.9743549823761,103,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss_d5,original,2,12.591934,12.278279,0.53946877,0.57415855,10.171255826950073,87,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_gelu_d3,A,0,11.249493,10.177767,0.6530963,0.6780294,16.70028281211853,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_gelu_d3,A,1,27.605328,21.780453,0.5802355,0.6758411,16.30520510673523,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_gelu_d3,A,2,9.616542,8.889144,0.6482893,0.69170225,24.081753969192505,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_relu_d3,A,0,12.316394,10.971797,0.620196,0.6529105,20.049285888671875,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_relu_d3,A,1,26.33347,21.656738,0.5995753,0.6776824,20.108367681503296,137,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_relu_d3,A,2,9.672141,9.311926,0.64625585,0.6770391,18.015072107315063,128,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_tanh_d3,A,0,11.960201,10.8016405,0.63118,0.65829337,18.940165042877197,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_tanh_d3,A,1,26.786575,24.0516,0.5926854,0.64203966,9.693359851837158,111,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_tanh_d3,A,2,9.28103,9.252532,0.66056013,0.679099,20.3529269695282,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_silu_d3,A,0,11.142086,9.9675455,0.6564084,0.6846797,23.765936136245728,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_silu_d3,A,1,24.38775,20.266182,0.6291617,0.6983781,29.147197008132935,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+A_silu_d3,A,2,9.599874,8.614373,0.64889896,0.70123196,15.793395757675171,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+B_gelu_d3,B,0,12.998478,11.654365,0.59916234,0.6313177,11.413551330566406,107,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+B_gelu_d3,B,1,26.046453,20.960163,0.60393965,0.68804955,17.37926983833313,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+B_gelu_d3,B,2,9.604897,9.025548,0.64871526,0.6869714,26.38084316253662,150,success
gaussian_cubic_MCAR,gaussian,cubic,MCAR,NeuMiss+C_gelu_d3,C,0,11.014889,9.006057,0.6603309,0.7150961,19.502263069152832,66,success
