scenario,distribution,response,missing_mechanism,method,variant,random_state,mse_test,mse_train,r2_test,r2_train,fit_time,n_epochs_actual,status
gaussian_linear_MNAR_selfmasking,gaussian,linear,MNAR_selfmasking,NeuMiss+B_relu_d3,B,0,10.676508,9.622773,0.8208825,0.83112466,38.82965707778931,150,success
gaussian_linear_MNAR_selfmasking,gaussian,linear,MNAR_selfmasking,NeuMiss+B_relu_d3,B,1,11.089509,10.629143,0.7788921,0.78884447,30.531750917434692,150,success
gaussian_linear_MNAR_selfmasking,gaussian,linear,MNAR_selfmasking,NeuMiss+B_relu_d3,B,2,23.714716,20.87309,0.8147626,0.8375498,34.070399045944214,139,success
gaussian_linear_MNAR_selfmasking,gaussian,linear,MNAR_selfmasking,NeuMiss+C_gelu_d3,C,0,10.740712,9.161945,0.8198054,0.83921194,36.30123591423035,72,success
gaussian_linear_MNAR_selfmasking,gaussian,linear,MNAR_selfmasking,NeuMiss+C_gelu_d3,C,1,11.693289,9.954938,0.76685363,0.802238,28.711884021759033,95,success
gaussian_linear_MNAR_selfmasking,gaussian,linear,MNAR_selfmasking,NeuMiss+C_gelu_d3,C,2,22.790888,19.118837,0.8219787,0.8512027,31.399677991867065,94,success
gaussian_linear_MNAR_selfmasking,gaussian,linear,MNAR_selfmasking,NeuMiss+D_gelu_d3,D,0,11.240905,9.595967,0.81141376,0.83159506,29.702250003814697,115,success
gaussian_linear_MNAR_selfmasking,gaussian,linear,MNAR_selfmasking,NeuMiss+D_gelu_d3,D,1,11.309328,10.348389,0.77450925,0.79442185,27.793479919433594,150,success
gaussian_linear_MNAR_selfmasking,gaussian,linear,MNAR_selfmasking,NeuMiss+D_gelu_d3,D,2,24.261625,20.903543,0.8104906,0.8373128,47.93513607978821,111,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss_d1,original,0,9.881064,9.479982,0.8342275,0.83363056,26.76556372642517,150,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss_d1,original,1,10.496996,10.447138,0.7907059,0.7924601,17.24629497528076,150,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss_d1,original,2,20.635075,19.916695,0.8388179,0.84499323,18.49672818183899,150,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss_d3,original,0,9.926594,9.258792,0.83346367,0.8375124,17.43541383743286,104,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss_d3,original,1,10.724417,10.393266,0.7861715,0.79353034,24.797547101974487,146,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss_d3,original,2,20.811525,19.548521,0.8374396,0.8478586,26.328613758087158,150,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss_d5,original,0,10.114064,9.269271,0.8303185,0.83732843,30.656323194503784,150,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss_d5,original,1,10.840245,9.961344,0.78386205,0.8021108,31.877344131469727,150,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss_d5,original,2,21.525826,19.432243,0.8318602,0.8487636,49.77419996261597,150,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+A_gelu_d3,A,0,10.723583,9.7865095,0.82009274,0.8282511,37.61075282096863,150,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+A_gelu_d3,A,1,10.929127,10.475037,0.7820899,0.7919059,31.750762939453125,150,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+A_gelu_d3,A,2,21.66679,19.838388,0.83075905,0.84560263,34.2679979801178,150,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+A_relu_d3,A,0,10.5112915,9.552916,0.8236543,0.8323506,26.82961106300354,150,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+A_relu_d3,A,1,11.083118,10.480951,0.77901953,0.7917884,48.39121723175049,150,success
gaussian_linear_MNAR_censoring,gaussian,linear,MNAR_censoring,NeuMiss+A_relu_d3,A,2,22.545994,21.076426,0.8238915,0.8359673,28.697216033935547,114,success
